"No.","Time","signal strength","Source","Destination","Info","Length"
"2942","202.805448975","-53 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2373/17673, ttl=64","161"
"2948","203.383700855","-52 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2328/6153, ttl=64 (reply in 2949)","158"
"2949","203.404882400","-91 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2328/6153, ttl=64 (request in 2948)","158"
"2950","203.407076684","-53 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2328/6153, ttl=64","161"
"2951","203.407101627","-53 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2328/6153, ttl=64","161"
"2952","203.407117376","-53 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2328/6153, ttl=64","161"
"2959","203.772391525","-56 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2374/17929, ttl=64 (no response found!)","161"
"2960","203.866935914","-48 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2374/17929, ttl=64 (reply in 2961)","158"
"2961","203.878469548","-53 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2374/17929, ttl=64 (request in 2960)","161"
"2963","204.385138901","-49 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2329/6409, ttl=64 (reply in 2964)","158"
"2964","204.411733717","-52 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2329/6409, ttl=64 (request in 2963)","161"
"2971","204.773372257","-58 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2375/18185, ttl=64 (no response found!)","161"
"2972","204.891012635","-50 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2375/18185, ttl=64 (reply in 2973)","158"
"2973","204.897930038","-53 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2375/18185, ttl=64 (request in 2972)","161"
"2975","205.402152662","-53 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2330/6665, ttl=64 (reply in 2976)","161"
"2976","205.411977088","-53 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2330/6665, ttl=64 (request in 2975)","161"
"2981","205.774923938","-57 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2376/18441, ttl=64 (no response found!)","161"
"2982","205.812827439","-53 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2376/18441, ttl=64 (reply in 2984)","161"
"2984","205.823134649","-53 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2376/18441, ttl=64 (request in 2982)","161"
"2986","206.387310401","-53 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2331/6921, ttl=64 (reply in 2987)","161"
"2987","206.407388177","-53 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2331/6921, ttl=64 (request in 2986)","161"
"3002","206.776071653","-57 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2377/18697, ttl=64 (no response found!)","161"
"3003","206.836236997","-53 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2377/18697, ttl=64 (reply in 3004)","161"
"3004","206.846754743","-52 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2377/18697, ttl=64 (request in 3003)","161"
"3006","207.388583859","-53 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2332/7177, ttl=64 (reply in 3007)","161"
"3007","207.403959299","-53 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2332/7177, ttl=64 (request in 3006)","161"
"3015","207.777659232","-55 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2378/18953, ttl=64 (no response found!)","161"
"3016","207.860131810","-54 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2378/18953, ttl=64 (reply in 3017)","161"
"3017","207.871472288","-53 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2378/18953, ttl=64 (request in 3016)","161"
"3019","208.474393399","-54 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2333/7433, ttl=64 (reply in 3020)","161"
"3020","208.492192298","-53 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2333/7433, ttl=64 (request in 3019)","161"
"3028","208.779533965","-56 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2379/19209, ttl=64 (no response found!)","161"
"3029","208.885527491","-53 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2379/19209, ttl=64 (no response found!)","161"
"3030","208.885551305","-53 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2379/19209, ttl=64 (no response found!)","161"
"3031","208.885567462","-53 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2379/19209, ttl=64 (no response found!)","161"
"3032","208.885600366","-54 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2379/19209, ttl=64 (no response found!)","161"
"3033","208.885615968","-53 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2379/19209, ttl=64 (reply in 3034)","161"
"3034","208.895487796","-53 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2379/19209, ttl=64 (request in 3033)","161"
"3036","209.389298986","-72 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2334/7689, ttl=64 (no response found!)","172"
"3037","209.458718659","-53 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2334/7689, ttl=64 (no response found!)","161"
"3038","209.458744331","-52 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2334/7689, ttl=64 (no response found!)","161"
"3039","209.459417001","-53 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2334/7689, ttl=64 (no response found!)","161"
"3040","209.459441781","-53 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2334/7689, ttl=64 (no response found!)","161"
"3041","209.460048428","-53 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2334/7689, ttl=64 (reply in 3042)","161"
"3042","209.463922604","-53 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2334/7689, ttl=64 (request in 3041)","161"
"3048","209.781493346","-56 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2380/19465, ttl=64 (no response found!)","161"
"3049","209.783214380","-54 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2380/19465, ttl=64 (no response found!)","161"
"3050","209.783238413","-53 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2380/19465, ttl=64 (no response found!)","161"
"3051","209.783256236","-54 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2380/19465, ttl=64 (no response found!)","161"
"3052","209.783865555","-53 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2380/19465, ttl=64 (no response found!)","161"
"3053","209.785209388","-53 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2380/19465, ttl=64 (no response found!)","161"
"3054","209.785233975","-53 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2380/19465, ttl=64 (no response found!)","161"
"3055","209.786325588","-50 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2380/19465, ttl=64 (no response found!)","158"
"3056","209.787296195","-49 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2380/19465, ttl=64 (no response found!)","158"
"3066","210.433341600","-69 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2335/7945, ttl=64 (no response found!)","172"
"3067","210.435968819","-53 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2335/7945, ttl=64 (no response found!)","161"
"3068","210.435992711","-53 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2335/7945, ttl=64 (no response found!)","161"
"3069","210.436802877","-53 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2335/7945, ttl=64 (no response found!)","161"
"3070","210.437568497","-53 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2335/7945, ttl=64 (no response found!)","161"
"3071","210.440866093","-53 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2335/7945, ttl=64 (no response found!)","161"
"3072","210.440890831","-51 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2335/7945, ttl=64 (no response found!)","158"
"3073","210.440907392","-48 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2335/7945, ttl=64 (no response found!)","158"
"3088","211.178405539","-56 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2381/19721, ttl=64 (no response found!)","161"
"3089","211.179996978","-53 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2381/19721, ttl=64 (no response found!)","161"
"3091","211.180052478","-53 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2381/19721, ttl=64 (no response found!)","161"
"3092","211.181284196","-53 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2381/19721, ttl=64 (reply in 3112)","161"
"3110","211.442470625","-71 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2336/8201, ttl=64 (no response found!)","172"
"3112","211.633479658","-91 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2381/19721, ttl=64 (request in 3092)","158"
"3115","211.637242133","-90 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2381/19721, ttl=64","158"
"3120","211.862709885","-55 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2382/19977, ttl=64 (no response found!)","161"
"3121","211.868528029","-56 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2382/19977, ttl=64 (no response found!)","161"
"3122","211.870833177","-55 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2382/19977, ttl=64 (no response found!)","161"
"3123","211.875441396","-56 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2382/19977, ttl=64 (no response found!)","158"
"3124","211.904310284","-57 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2382/19977, ttl=64 (no response found!)","158"
"3133","212.882590094","-55 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2383/20233, ttl=64 (no response found!)","161"
"3145","213.906693560","-55 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2384/20489, ttl=64 (no response found!)","161"
"3161","214.931915698","-56 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2385/20745, ttl=64 (no response found!)","161"
"3171","215.954374606","-55 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2386/21001, ttl=64 (no response found!)","161"
"3172","215.955676541","-56 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2386/21001, ttl=64 (no response found!)","161"
"3173","215.956492655","-56 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2386/21001, ttl=64 (no response found!)","161"
"3174","215.959142757","-55 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2386/21001, ttl=64 (no response found!)","158"
"3175","215.980440373","-57 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2386/21001, ttl=64 (no response found!)","158"
"3199","216.978498098","-55 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2387/21257, ttl=64 (no response found!)","161"
"3209","218.002510462","-55 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2388/21513, ttl=64 (no response found!)","161"
"3223","219.026562975","-55 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2389/21769, ttl=64 (no response found!)","161"
"3231","220.050908901","-55 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2390/22025, ttl=64 (no response found!)","161"
"3243","221.077017900","-55 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2391/22281, ttl=64 (no response found!)","161"
"3261","221.785723702","-49 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2346/10761, ttl=64 (reply in 3262)","158"
"3262","221.991263268","-54 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2346/10761, ttl=64 (request in 3261)","161"
"3263","222.100573602","-48 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2392/22537, ttl=64 (reply in 3264)","158"
"3264","222.109328134","-91 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2392/22537, ttl=64 (request in 3263)","158"
"3265","222.110667906","-52 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2392/22537, ttl=64","161"
"3267","222.685044445","-50 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2347/11017, ttl=64 (no response found!)","158"
"3268","222.685078982","-50 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2347/11017, ttl=64 (no response found!)","158"
"3269","222.686952337","-49 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2347/11017, ttl=64 (no response found!)","158"
"3270","222.688022178","-50 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2347/11017, ttl=64 (no response found!)","158"
"3271","222.689768412","-53 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2347/11017, ttl=64 (reply in 3274)","158"
"3274","222.724546597","-91 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2347/11017, ttl=64 (request in 3271)","158"
"3275","222.732385009","-91 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2347/11017, ttl=64","158"
"3282","223.100181890","-57 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2393/22793, ttl=64 (no response found!)","158"
"3283","223.102987121","-53 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2393/22793, ttl=64 (no response found!)","158"
"3284","223.104657621","-51 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2393/22793, ttl=64 (no response found!)","158"
"3285","223.106738473","-51 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2393/22793, ttl=64 (no response found!)","158"
"3286","223.108073515","-52 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2393/22793, ttl=64 (no response found!)","158"
"3287","223.112428372","-51 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2393/22793, ttl=64 (reply in 3288)","158"
"3288","223.136201790","-91 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2393/22793, ttl=64 (request in 3287)","158"
"3289","223.138696625","-90 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2393/22793, ttl=64","158"
"3290","223.145140690","-91 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2393/22793, ttl=64","158"
"3301","223.732771526","-52 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2348/11273, ttl=64 (no response found!)","158"
"3302","223.734700735","-50 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2348/11273, ttl=64 (no response found!)","158"
"3303","223.736524137","-52 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2348/11273, ttl=64 (no response found!)","158"
"3304","223.738531062","-52 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2348/11273, ttl=64 (no response found!)","158"
"3307","223.741883560","-52 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2348/11273, ttl=64 (reply in 3310)","158"
"3310","223.794172204","-90 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2348/11273, ttl=64 (request in 3307)","158"
"3311","224.146226664","-55 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2394/23049, ttl=64 (no response found!)","161"
"3312","224.149154760","-52 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2394/23049, ttl=64 (no response found!)","158"
"3313","224.150783637","-53 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2394/23049, ttl=64 (no response found!)","158"
"3314","224.152672031","-51 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2394/23049, ttl=64 (no response found!)","158"
"3315","224.153948302","-51 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2394/23049, ttl=64 (no response found!)","158"
"3316","224.155876307","-50 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2394/23049, ttl=64 (reply in 3317)","158"
"3317","224.164526471","-54 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2394/23049, ttl=64 (request in 3316)","161"
"3330","224.757809240","-51 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2349/11529, ttl=64 (reply in 3331)","158"
"3331","224.767570094","-92 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2349/11529, ttl=64 (request in 3330)","158"
"3332","224.768965908","-53 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2349/11529, ttl=64","161"
"3333","225.147851346","-57 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2395/23305, ttl=64 (no response found!)","161"
"3334","225.150703968","-52 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2395/23305, ttl=64 (reply in 3335)","158"
"3335","225.164016055","-91 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2395/23305, ttl=64 (request in 3334)","158"
"3336","225.166350488","-53 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2395/23305, ttl=64","161"
"3337","225.166374530","-53 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2395/23305, ttl=64","161"
"3338","225.166390200","-54 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2395/23305, ttl=64","161"
"3339","225.166405040","-54 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2395/23305, ttl=64","161"
"3340","225.166420220","-54 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2395/23305, ttl=64","161"
"3348","225.779862340","-50 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2350/11785, ttl=64 (reply in 3349)","158"
"3349","225.798015339","-54 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2350/11785, ttl=64 (request in 3348)","161"
"3350","226.149153368","-55 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2396/23561, ttl=64 (no response found!)","161"
"3351","226.150260747","-56 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2396/23561, ttl=64 (no response found!)","161"
"3352","226.152035718","-49 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2396/23561, ttl=64 (no response found!)","158"
"3353","226.152059483","-49 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2396/23561, ttl=64 (no response found!)","158"
"3354","226.154818589","-48 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2396/23561, ttl=64 (no response found!)","158"
"3355","226.156155410","-48 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2396/23561, ttl=64 (no response found!)","158"
"3356","226.157738842","-53 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2396/23561, ttl=64 (no response found!)","158"
"3380","226.857649542","-69 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2351/12041, ttl=64 (no response found!)","172"
"3382","226.907119386","-51 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2351/12041, ttl=64 (reply in 3383)","158"
"3383","227.049454985","-91 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2351/12041, ttl=64 (request in 3382)","158"
"3384","227.050345343","-53 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2351/12041, ttl=64","161"
"3385","227.157389431","-57 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2397/23817, ttl=64 (no response found!)","158"
"3386","227.159733467","-53 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2397/23817, ttl=64 (reply in 3387)","158"
"3387","227.165372904","-92 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2397/23817, ttl=64 (request in 3386)","158"
"3388","227.166567917","-53 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2397/23817, ttl=64","161"
"3396","227.754375918","-72 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2352/12297, ttl=64 (no response found!)","172"
"3399","228.155773896","-54 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2398/24073, ttl=64 (no response found!)","161"
"3408","229.202204462","-55 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2399/24329, ttl=64 (no response found!)","161"
"3412","229.487794975","-52 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2352/12297, ttl=64 (reply in 3417)","158"
"3413","229.489439044","-53 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2398/24073, ttl=64 (reply in 3424)","158"
"3414","229.491030959","-52 dBm","192.168.1.109","192.168.1.101","Echo (ping) request  id=0x06ba, seq=2353/12553, ttl=64 (reply in 3418)","158"
"3415","229.492638494","-52 dBm","192.168.1.105","192.168.1.101","Echo (ping) request  id=0x06fd, seq=2399/24329, ttl=64 (reply in 3419)","158"
"3417","229.622968284","-91 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2352/12297, ttl=64 (request in 3412)","158"
"3418","229.626511591","-92 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2353/12553, ttl=64 (request in 3414)","158"
"3419","229.626542091","-92 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2399/24329, ttl=64 (request in 3415)","158"
"3420","229.653353630","","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2352/12297, ttl=64","162"
"3421","229.653379117","-53 dBm","192.168.1.101","192.168.1.109","Echo (ping) reply    id=0x06ba, seq=2353/12553, ttl=64","172"
"3424","229.675731984","-53 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2398/24073, ttl=64 (request in 3413)","161"
"3425","229.675760183","-53 dBm","192.168.1.101","192.168.1.105","Echo (ping) reply    id=0x06fd, seq=2399/24329, ttl=64","161"
