"No.","Time","signal strength","Source","Destination","Info","Length"
"65","2.430140377","-55 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=84/21504, ttl=64","161"
"68","2.608105569","-62 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=33/8448, ttl=64 (no response found!)","172"
"69","2.664065257","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=85/21760, ttl=64 (no response found!)","161"
"70","2.669849824","","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=33/8448, ttl=64 (no response found!)","162"
"71","2.669875939","-56 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=85/21760, ttl=64 (no response found!)","172"
"72","2.670465646","","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=33/8448, ttl=64 (no response found!)","162"
"73","2.670492116","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=85/21760, ttl=64 (no response found!)","172"
"74","2.671375657","","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=33/8448, ttl=64 (no response found!)","162"
"75","2.671402169","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=85/21760, ttl=64 (no response found!)","172"
"76","2.672062616","","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=33/8448, ttl=64 (no response found!)","162"
"77","2.672090622","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=85/21760, ttl=64 (no response found!)","172"
"78","2.673828622","-55 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=33/8448, ttl=64 (reply in 80)","158"
"79","2.673864491","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=85/21760, ttl=64 (reply in 81)","158"
"80","2.681415624","-56 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=33/8448, ttl=64 (request in 78)","161"
"81","2.683823835","-86 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=85/21760, ttl=64 (request in 79)","158"
"82","2.684954730","-54 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=85/21760, ttl=64","161"
"91","3.605267293","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=34/8704, ttl=64 (no response found!)","172"
"92","3.617867402","-54 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=34/8704, ttl=64 (reply in 103)","158"
"93","3.666010588","-61 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=86/22016, ttl=64 (no response found!)","161"
"94","3.668020048","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=86/22016, ttl=64 (no response found!)","161"
"95","3.668062813","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=86/22016, ttl=64 (no response found!)","161"
"96","3.668090852","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=86/22016, ttl=64 (no response found!)","161"
"97","3.669262870","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=86/22016, ttl=64 (no response found!)","161"
"98","3.669301605","-56 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=86/22016, ttl=64 (reply in 106)","158"
"103","3.947727541","-82 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=34/8704, ttl=64 (request in 92)","172"
"104","3.950002767","-82 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=34/8704, ttl=64","158"
"105","3.958636344","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=34/8704, ttl=64","161"
"106","3.974383318","-82 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=86/22016, ttl=64 (request in 98)","172"
"107","3.978298170","-81 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=86/22016, ttl=64","158"
"108","3.984714512","-54 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=86/22016, ttl=64","161"
"117","4.609617906","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=35/8960, ttl=64 (no response found!)","172"
"118","4.665283392","-54 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=35/8960, ttl=64 (reply in 120)","161"
"119","4.666585858","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=87/22272, ttl=64 (reply in 121)","161"
"120","4.687459803","","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=35/8960, ttl=64 (request in 118)","162"
"121","4.687481503","-84 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=87/22272, ttl=64 (request in 119)","172"
"122","4.694661715","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=35/8960, ttl=64","161"
"123","4.694698920","-54 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=87/22272, ttl=64","161"
"141","5.611390489","-62 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=36/9216, ttl=64 (no response found!)","172"
"142","5.613523314","-55 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=36/9216, ttl=64 (reply in 143)","161"
"143","5.625363006","-81 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=36/9216, ttl=64 (request in 142)","172"
"144","5.667795857","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=88/22528, ttl=64 (no response found!)","161"
"145","5.670889142","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=88/22528, ttl=64 (no response found!)","161"
"146","5.670917145","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=88/22528, ttl=64 (no response found!)","161"
"147","5.670946123","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=88/22528, ttl=64 (no response found!)","161"
"148","5.670961942","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=88/22528, ttl=64 (no response found!)","161"
"149","5.670978065","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=88/22528, ttl=64 (reply in 150)","158"
"150","5.728184710","-81 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=88/22528, ttl=64 (request in 149)","172"
"165","6.640325455","-62 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=37/9472, ttl=64 (no response found!)","172"
"166","6.663728286","-55 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=37/9472, ttl=64 (reply in 169)","161"
"167","6.705536623","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=89/22784, ttl=64 (no response found!)","161"
"168","6.706786311","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=89/22784, ttl=64 (reply in 174)","161"
"169","6.803446604","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=37/9472, ttl=64 (request in 166)","161"
"170","6.803466013","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=37/9472, ttl=64","161"
"171","6.804525703","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=37/9472, ttl=64","161"
"172","6.804550024","-55 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=37/9472, ttl=64","161"
"173","6.805377342","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=37/9472, ttl=64","161"
"174","6.824428980","-86 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=89/22784, ttl=64 (request in 168)","172"
"175","6.826010745","-89 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=89/22784, ttl=64","158"
"176","6.826818889","-54 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=89/22784, ttl=64","161"
"186","7.640807911","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=38/9728, ttl=64 (no response found!)","172"
"187","7.705822112","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=90/23040, ttl=64 (no response found!)","161"
"197","8.688148869","-62 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=39/9984, ttl=64 (no response found!)","172"
"198","8.711689654","-54 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=39/9984, ttl=64 (reply in 210)","161"
"199","8.753455177","-63 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=91/23296, ttl=64 (no response found!)","161"
"200","8.755047281","-53 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=91/23296, ttl=64 (reply in 215)","161"
"210","9.217624903","-83 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=39/9984, ttl=64 (request in 198)","172"
"212","9.222980011","-55 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=39/9984, ttl=64","172"
"215","9.228589178","-82 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=91/23296, ttl=64 (request in 200)","172"
"216","9.241476387","-84 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=91/23296, ttl=64","172"
"217","9.754128645","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=92/23552, ttl=64 (no response found!)","161"
"218","9.837682797","","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=40/10240, ttl=64 (reply in 221)","162"
"219","9.837712714","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=92/23552, ttl=64 (reply in 223)","172"
"221","9.853345200","-82 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=40/10240, ttl=64 (request in 218)","172"
"222","9.854989333","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=40/10240, ttl=64","161"
"223","9.858658307","-82 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=92/23552, ttl=64 (request in 219)","172"
"224","9.859951725","-84 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=92/23552, ttl=64","172"
"225","9.861445265","-53 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=92/23552, ttl=64","161"
"226","9.862367067","-54 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=92/23552, ttl=64","161"
"236","10.688815652","-62 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=41/10496, ttl=64 (no response found!)","172"
"237","10.756737118","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=93/23808, ttl=64 (no response found!)","161"
"238","10.758712555","","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=41/10496, ttl=64 (reply in 243)","162"
"239","10.758739407","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=93/23808, ttl=64 (reply in 244)","172"
"243","10.902305540","","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=41/10496, ttl=64 (request in 238)","162"
"244","10.902326656","-85 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=93/23808, ttl=64 (request in 239)","172"
"245","10.904621367","-53 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=93/23808, ttl=64","161"
"246","10.904659873","-55 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=41/10496, ttl=64","161"
"254","11.696947721","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=42/10752, ttl=64 (no response found!)","172"
"255","11.699451053","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=42/10752, ttl=64 (no response found!)","172"
"256","11.757352366","-63 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=94/24064, ttl=64 (no response found!)","161"
"258","11.885903847","","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=42/10752, ttl=64 (reply in 260)","162"
"259","11.885930072","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=94/24064, ttl=64 (reply in 261)","172"
"260","11.905825121","","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=42/10752, ttl=64 (request in 258)","162"
"261","11.905846556","-84 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=94/24064, ttl=64 (request in 259)","172"
"262","11.907201696","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=42/10752, ttl=64","161"
"263","11.909316529","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=42/10752, ttl=64","161"
"264","11.909356056","-54 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=94/24064, ttl=64","161"
"272","12.689879802","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=43/11008, ttl=64 (no response found!)","172"
"273","12.759837513","-63 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=95/24320, ttl=64 (no response found!)","161"
"274","12.811542901","","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=43/11008, ttl=64 (reply in 276)","162"
"276","12.950039968","-55 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=43/11008, ttl=64 (request in 274)","161"
"286","13.686006163","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=44/11264, ttl=64 (no response found!)","172"
"287","13.688926991","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=44/11264, ttl=64 (no response found!)","172"
"288","13.763766761","-55 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=44/11264, ttl=64 (reply in 296)","161"
"289","13.809374970","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=96/24576, ttl=64 (no response found!)","161"
"290","13.811013365","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=96/24576, ttl=64 (reply in 297)","161"
"296","14.083587700","-83 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=44/11264, ttl=64 (request in 288)","172"
"297","14.084997535","-83 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=96/24576, ttl=64 (request in 290)","172"
"298","14.086684183","-54 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=96/24576, ttl=64","161"
"302","14.240918865","","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=44/11264, ttl=64","162"
"304","14.690918430","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=45/11520, ttl=64 (no response found!)","172"
"305","14.693023862","-51 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=45/11520, ttl=64 (reply in 306)","158"
"306","14.694500824","-83 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=45/11520, ttl=64 (request in 305)","172"
"307","14.696710071","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=45/11520, ttl=64","161"
"308","14.810495001","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=97/24832, ttl=64 (no response found!)","161"
"309","14.812013323","-51 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=97/24832, ttl=64 (reply in 310)","158"
"310","14.819706812","-53 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=97/24832, ttl=64 (request in 309)","161"
"319","15.692252457","-62 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=46/11776, ttl=64 (no response found!)","172"
"320","15.777588381","-55 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=46/11776, ttl=64 (reply in 324)","158"
"321","15.811738851","-61 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=98/25088, ttl=64 (no response found!)","161"
"322","15.813727773","-57 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=98/25088, ttl=64 (reply in 325)","158"
"324","15.915928039","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=46/11776, ttl=64 (request in 320)","161"
"325","15.918477889","-55 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=98/25088, ttl=64 (request in 322)","161"
"334","16.692084868","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=47/12032, ttl=64 (no response found!)","172"
"335","16.813518361","-63 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=99/25344, ttl=64 (no response found!)","161"
"337","17.006600841","-54 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=47/12032, ttl=64 (reply in 339)","161"
"338","17.006638428","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=99/25344, ttl=64 (reply in 340)","161"
"339","17.018700056","","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=47/12032, ttl=64 (request in 337)","162"
"340","17.018720633","-82 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=99/25344, ttl=64 (request in 338)","172"
"341","17.019165725","","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=47/12032, ttl=64","162"
"342","17.019187225","-82 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=99/25344, ttl=64","172"
"345","17.020625206","","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=47/12032, ttl=64","162"
"346","17.020643300","-83 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=99/25344, ttl=64","172"
"347","17.022220648","-82 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=47/12032, ttl=64","158"
"348","17.023689967","-53 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=47/12032, ttl=64","161"
"349","17.023714758","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=47/12032, ttl=64","161"
"351","17.029989498","-55 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=47/12032, ttl=64","161"
"353","17.032294557","-81 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=99/25344, ttl=64","172"
"354","17.034247925","-82 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=99/25344, ttl=64","172"
"359","17.842608652","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=100/25600, ttl=64 (no response found!)","161"
"362","18.035703015","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=100/25600, ttl=64 (no response found!)","172"
"363","18.039010150","-53 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=100/25600, ttl=64 (no response found!)","172"
"364","18.039920655","","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=48/12288, ttl=64 (no response found!)","162"
"365","18.039946905","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=100/25600, ttl=64 (reply in 371)","172"
"366","18.040719073","-53 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=48/12288, ttl=64 (reply in 370)","158"
"370","18.272915901","","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=48/12288, ttl=64 (request in 366)","162"
"371","18.272937033","-83 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=100/25600, ttl=64 (request in 365)","172"
"372","18.275164733","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=48/12288, ttl=64","161"
"373","18.275203543","-54 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=100/25600, ttl=64","161"
"374","18.693258986","-62 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=49/12544, ttl=64 (no response found!)","172"
"375","18.695449683","-51 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=49/12544, ttl=64 (reply in 376)","158"
"376","18.697646846","-82 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=49/12544, ttl=64 (request in 375)","172"
"377","18.699965784","-82 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=49/12544, ttl=64","172"
"378","18.702021095","-81 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=49/12544, ttl=64","172"
"379","18.703627545","-82 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=49/12544, ttl=64","158"
"380","18.706668447","-52 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=49/12544, ttl=64","161"
"381","18.706692814","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=49/12544, ttl=64","161"
"382","18.841906035","-63 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=101/25856, ttl=64 (no response found!)","161"
"383","18.843859485","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=101/25856, ttl=64 (no response found!)","161"
"384","18.843901112","-53 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=101/25856, ttl=64 (reply in 385)","161"
"385","18.847074494","-81 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=101/25856, ttl=64 (request in 384)","172"
"386","18.849068554","-54 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=101/25856, ttl=64","161"
"405","19.695333967","-63 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=50/12800, ttl=64 (no response found!)","172"
"406","19.697775244","-55 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=50/12800, ttl=64 (reply in 413)","158"
"407","19.843219151","-61 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=102/26112, ttl=64 (no response found!)","161"
"412","19.967362065","-55 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=102/26112, ttl=64 (reply in 417)","158"
"413","20.011004017","-83 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=50/12800, ttl=64 (request in 406)","172"
"414","20.012411174","-83 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=50/12800, ttl=64","172"
"415","20.012862943","-82 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=50/12800, ttl=64","172"
"416","20.014829954","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=50/12800, ttl=64","161"
"417","20.014881173","-83 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=102/26112, ttl=64 (request in 412)","172"
"418","20.017044309","-54 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=102/26112, ttl=64","161"
"426","20.690463907","-62 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=51/13056, ttl=64 (no response found!)","172"
"427","20.692479640","-52 dBm","192.168.1.102","192.168.1.101","Echo (ping) request  id=0x079f, seq=51/13056, ttl=64 (reply in 428)","158"
"428","20.794413896","-83 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=51/13056, ttl=64 (request in 427)","172"
"429","20.797611358","-84 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=51/13056, ttl=64","158"
"430","20.799045400","-54 dBm","192.168.1.101","192.168.1.102","Echo (ping) reply    id=0x079f, seq=51/13056, ttl=64","161"
"431","20.845150797","-62 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=103/26368, ttl=64 (no response found!)","161"
"432","20.846952306","-54 dBm","192.168.1.106","192.168.1.101","Echo (ping) request  id=0x0936, seq=103/26368, ttl=64 (reply in 433)","161"
"433","20.848151504","-83 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=103/26368, ttl=64 (request in 432)","172"
"434","20.850283764","-55 dBm","192.168.1.101","192.168.1.106","Echo (ping) reply    id=0x0936, seq=103/26368, ttl=64","161"
