"No.","Time","signal strength","Source","Destination","Info","Length"
"25","1.426913186","-57 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=33/8448, ttl=64 (no response found!)","161"
"26","1.426936601","-57 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=33/8448, ttl=64 (reply in 27)","161"
"27","1.431038560","-57 dBm","192.168.1.100","192.168.1.105","Echo (ping) reply    id=0x08a7, seq=33/8448, ttl=64 (request in 26)","161"
"37","1.827161970","-69 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=66/16896, ttl=64 (no response found!)","172"
"38","1.864270591","-54 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=66/16896, ttl=64 (no response found!)","161"
"39","1.864294631","-52 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=66/16896, ttl=64 (no response found!)","161"
"40","1.864312747","-55 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=66/16896, ttl=64 (no response found!)","161"
"41","1.864328241","-54 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=66/16896, ttl=64 (no response found!)","161"
"42","1.867303981","-55 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=66/16896, ttl=64 (no response found!)","161"
"43","1.867321824","-55 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=66/16896, ttl=64 (reply in 44)","161"
"44","1.871512897","-56 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=66/16896, ttl=64 (request in 43)","161"
"45","2.424200726","-56 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=34/8704, ttl=64 (no response found!)","161"
"48","2.606821776","-58 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=34/8704, ttl=64 (no response found!)","161"
"56","2.827633540","-50 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=67/17152, ttl=64 (reply in 57)","161"
"57","2.832333570","-49 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=67/17152, ttl=64 (request in 56)","161"
"58","2.832364507","-48 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=67/17152, ttl=64","161"
"69","3.426155827","-55 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=35/8960, ttl=64 (no response found!)","161"
"70","3.524168434","-54 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=35/8960, ttl=64 (reply in 71)","161"
"71","3.532486162","-54 dBm","192.168.1.100","192.168.1.105","Echo (ping) reply    id=0x08a7, seq=35/8960, ttl=64 (request in 70)","161"
"76","3.829632724","-71 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=68/17408, ttl=64 (no response found!)","172"
"77","3.831652530","-52 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=68/17408, ttl=64 (reply in 78)","161"
"78","3.835759805","-79 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=68/17408, ttl=64 (request in 77)","172"
"79","3.837518532","-52 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=68/17408, ttl=64","161"
"80","4.427390596","-55 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=36/9216, ttl=64 (no response found!)","161"
"83","4.477096532","-52 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=36/9216, ttl=64 (reply in 84)","161"
"84","4.481387146","-81 dBm","192.168.1.100","192.168.1.105","Echo (ping) reply    id=0x08a7, seq=36/9216, ttl=64 (request in 83)","172"
"85","4.483415665","-55 dBm","192.168.1.100","192.168.1.105","Echo (ping) reply    id=0x08a7, seq=36/9216, ttl=64","161"
"94","4.831632382","-55 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=69/17664, ttl=64 (no response found!)","161"
"95","4.831659174","-55 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=69/17664, ttl=64 (no response found!)","161"
"96","4.831675074","-55 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=69/17664, ttl=64 (no response found!)","161"
"97","4.831689788","-54 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=69/17664, ttl=64 (no response found!)","161"
"98","4.833019699","-55 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=69/17664, ttl=64 (no response found!)","161"
"99","4.833043424","-54 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=69/17664, ttl=64 (reply in 100)","161"
"100","4.840950847","-55 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=69/17664, ttl=64 (request in 99)","161"
"103","5.428491731","-54 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=37/9472, ttl=64 (no response found!)","161"
"104","5.429721176","-54 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=37/9472, ttl=64 (no response found!)","161"
"105","5.429758009","-56 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=37/9472, ttl=64 (no response found!)","158"
"110","5.678746631","-54 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=37/9472, ttl=64 (reply in 111)","161"
"111","5.683430828","-51 dBm","192.168.1.100","192.168.1.105","Echo (ping) reply    id=0x08a7, seq=37/9472, ttl=64 (request in 110)","161"
"112","5.832892055","-54 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=70/17920, ttl=64 (no response found!)","161"
"113","5.836215013","-52 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=70/17920, ttl=64 (no response found!)","161"
"114","5.836238558","-55 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=70/17920, ttl=64 (no response found!)","161"
"115","5.837218327","-54 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=70/17920, ttl=64 (no response found!)","161"
"116","5.837242853","-54 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=70/17920, ttl=64 (reply in 117)","161"
"117","5.841470930","-55 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=70/17920, ttl=64 (request in 116)","161"
"124","6.429374237","-56 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=38/9728, ttl=64 (no response found!)","161"
"125","6.429410356","-54 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=38/9728, ttl=64 (no response found!)","161"
"126","6.432459048","-54 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=38/9728, ttl=64 (no response found!)","158"
"127","6.433928233","-57 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=38/9728, ttl=64 (no response found!)","158"
"128","6.595565148","-55 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=38/9728, ttl=64 (no response found!)","161"
"129","6.595590853","-54 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=38/9728, ttl=64 (no response found!)","161"
"130","6.595606956","-54 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=38/9728, ttl=64 (no response found!)","161"
"131","6.597315591","-52 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=38/9728, ttl=64 (no response found!)","161"
"132","6.597339616","-55 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=38/9728, ttl=64 (no response found!)","161"
"133","6.600339633","-55 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=38/9728, ttl=64 (reply in 134)","161"
"134","6.602931390","-79 dBm","192.168.1.100","192.168.1.105","Echo (ping) reply    id=0x08a7, seq=38/9728, ttl=64 (request in 133)","172"
"135","6.604394148","-54 dBm","192.168.1.100","192.168.1.105","Echo (ping) reply    id=0x08a7, seq=38/9728, ttl=64","161"
"140","6.833650994","-71 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=71/18176, ttl=64 (no response found!)","172"
"141","6.835326136","-55 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=71/18176, ttl=64 (reply in 142)","161"
"142","6.842061018","-80 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=71/18176, ttl=64 (request in 141)","172"
"143","6.844114884","-54 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=71/18176, ttl=64","161"
"147","7.430319229","-57 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=39/9984, ttl=64 (no response found!)","161"
"148","7.517453067","-53 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=39/9984, ttl=64 (no response found!)","161"
"149","7.517479010","-55 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=39/9984, ttl=64 (reply in 150)","161"
"150","7.522964934","-55 dBm","192.168.1.100","192.168.1.105","Echo (ping) reply    id=0x08a7, seq=39/9984, ttl=64 (request in 149)","161"
"154","7.837488415","-55 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=72/18432, ttl=64 (reply in 155)","161"
"155","7.845225515","-52 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=72/18432, ttl=64 (request in 154)","161"
"158","8.431666357","-54 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=40/10240, ttl=64 (no response found!)","161"
"165","8.746218769","-55 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=40/10240, ttl=64 (reply in 166)","161"
"166","8.752156194","-54 dBm","192.168.1.100","192.168.1.105","Echo (ping) reply    id=0x08a7, seq=40/10240, ttl=64 (request in 165)","161"
"167","8.836996137","-53 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=73/18688, ttl=64 (reply in 168)","161"
"168","8.840507690","-52 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=73/18688, ttl=64 (request in 167)","172"
"169","8.840633580","-54 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=73/18688, ttl=64","172"
"170","8.841074588","-54 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=73/18688, ttl=64","172"
"171","8.841386679","-55 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=73/18688, ttl=64","172"
"172","8.842033561","-54 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=73/18688, ttl=64","172"
"173","8.842405130","-52 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=73/18688, ttl=64","172"
"174","8.842877035","-55 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=73/18688, ttl=64","172"
"176","9.433117236","-56 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=41/10496, ttl=64 (no response found!)","161"
"177","9.433155226","-56 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=41/10496, ttl=64 (no response found!)","161"
"178","9.435244167","-56 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=41/10496, ttl=64 (no response found!)","158"
"179","9.436474591","-58 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=41/10496, ttl=64 (no response found!)","158"
"182","9.672230969","-54 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=41/10496, ttl=64 (reply in 183)","161"
"183","9.676916130","-54 dBm","192.168.1.100","192.168.1.105","Echo (ping) reply    id=0x08a7, seq=41/10496, ttl=64 (request in 182)","161"
"187","9.835745121","-72 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=74/18944, ttl=64 (no response found!)","172"
"188","9.838542983","-55 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=74/18944, ttl=64 (no response found!)","161"
"189","9.838560327","-54 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=74/18944, ttl=64 (reply in 190)","161"
"190","9.842286977","-55 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=74/18944, ttl=64 (request in 189)","161"
"192","10.435540441","-57 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=42/10752, ttl=64 (no response found!)","161"
"193","10.437822244","-57 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=42/10752, ttl=64 (no response found!)","161"
"194","10.437859069","-54 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=42/10752, ttl=64 (no response found!)","161"
"195","10.437874931","-53 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=42/10752, ttl=64 (reply in 196)","161"
"196","10.442857506","-55 dBm","192.168.1.100","192.168.1.105","Echo (ping) reply    id=0x08a7, seq=42/10752, ttl=64 (request in 195)","161"
"205","10.841384760","-55 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=75/19200, ttl=64 (no response found!)","161"
"206","10.841409804","-54 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=75/19200, ttl=64 (no response found!)","161"
"207","10.842147627","-55 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=75/19200, ttl=64 (no response found!)","161"
"208","10.842854319","-53 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=75/19200, ttl=64 (no response found!)","161"
"209","10.844119175","-52 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=75/19200, ttl=64 (no response found!)","161"
"210","10.844144960","-54 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=75/19200, ttl=64 (reply in 211)","161"
"211","10.848329327","-54 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=75/19200, ttl=64 (request in 210)","161"
"212","11.435977095","-54 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=43/11008, ttl=64 (no response found!)","161"
"213","11.438391364","-53 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=43/11008, ttl=64 (reply in 214)","161"
"214","11.443036371","-55 dBm","192.168.1.100","192.168.1.105","Echo (ping) reply    id=0x08a7, seq=43/11008, ttl=64 (request in 213)","161"
"220","12.129742051","-55 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=76/19456, ttl=64 (reply in 221)","161"
"221","12.135794054","-54 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=76/19456, ttl=64 (request in 220)","161"
"222","12.135818539","-56 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=76/19456, ttl=64","161"
"223","12.135834002","-52 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=76/19456, ttl=64","161"
"224","12.136454877","-54 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=76/19456, ttl=64","161"
"225","12.137355962","-53 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=76/19456, ttl=64","161"
"234","12.438204176","-55 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=44/11264, ttl=64 (no response found!)","161"
"235","12.439616553","-54 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=44/11264, ttl=64 (no response found!)","161"
"236","12.439640253","-53 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=44/11264, ttl=64 (no response found!)","161"
"237","12.439655635","-55 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=44/11264, ttl=64 (no response found!)","161"
"238","12.439670135","-54 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=44/11264, ttl=64 (no response found!)","161"
"239","12.440921332","-55 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=44/11264, ttl=64 (no response found!)","161"
"240","12.440947678","-55 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=44/11264, ttl=64 (reply in 241)","161"
"241","12.445490093","-55 dBm","192.168.1.100","192.168.1.105","Echo (ping) reply    id=0x08a7, seq=44/11264, ttl=64 (request in 240)","161"
"246","12.848508014","-69 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=77/19712, ttl=64 (no response found!)","172"
"247","12.879289545","-55 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=77/19712, ttl=64 (no response found!)","161"
"248","12.879314457","-54 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=77/19712, ttl=64 (reply in 249)","161"
"249","12.884452683","-55 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=77/19712, ttl=64 (request in 248)","161"
"252","13.438679109","-55 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=45/11520, ttl=64 (no response found!)","161"
"254","13.446031918","-55 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=45/11520, ttl=64 (no response found!)","161"
"255","13.661965868","-55 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=45/11520, ttl=64 (no response found!)","161"
"256","13.661989542","-54 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=45/11520, ttl=64 (no response found!)","161"
"257","13.662005368","-55 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=45/11520, ttl=64 (reply in 258)","161"
"258","13.670686735","-54 dBm","192.168.1.100","192.168.1.105","Echo (ping) reply    id=0x08a7, seq=45/11520, ttl=64 (request in 257)","161"
"262","13.847939419","-55 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=78/19968, ttl=64 (reply in 263)","161"
"263","13.853319711","-54 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=78/19968, ttl=64 (request in 262)","161"
"264","13.854752404","-54 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=78/19968, ttl=64","161"
"265","13.854776537","-55 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=78/19968, ttl=64","161"
"266","13.854807979","-55 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=78/19968, ttl=64","161"
"267","13.854823504","-52 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=78/19968, ttl=64","161"
"274","14.439559214","-55 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=46/11776, ttl=64 (no response found!)","161"
"275","14.441057107","-54 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=46/11776, ttl=64 (reply in 276)","161"
"276","14.445719507","-52 dBm","192.168.1.100","192.168.1.105","Echo (ping) reply    id=0x08a7, seq=46/11776, ttl=64 (request in 275)","161"
"285","14.889503578","-53 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=79/20224, ttl=64 (no response found!)","161"
"286","14.889524043","-55 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=79/20224, ttl=64 (no response found!)","161"
"287","14.889539717","-54 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=79/20224, ttl=64 (no response found!)","161"
"288","14.889555157","-54 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=79/20224, ttl=64 (no response found!)","161"
"289","14.891281303","-55 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=79/20224, ttl=64 (no response found!)","161"
"290","14.891305852","-54 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=79/20224, ttl=64 (no response found!)","161"
"291","14.891321528","-53 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=79/20224, ttl=64 (reply in 292)","161"
"292","14.980924839","-53 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=79/20224, ttl=64 (request in 291)","161"
"293","15.441043305","-54 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=47/12032, ttl=64 (no response found!)","161"
"297","15.504518569","-54 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=47/12032, ttl=64 (reply in 298)","161"
"298","15.511366933","-54 dBm","192.168.1.100","192.168.1.105","Echo (ping) reply    id=0x08a7, seq=47/12032, ttl=64 (request in 297)","161"
"303","15.847719241","-54 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=80/20480, ttl=64 (reply in 304)","161"
"304","15.852157566","-55 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=80/20480, ttl=64 (request in 303)","161"
"306","16.442453351","-56 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=48/12288, ttl=64 (no response found!)","161"
"317","16.852496185","-72 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=81/20736, ttl=64 (no response found!)","172"
"319","16.884112103","","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=48/12288, ttl=64 (reply in 321)","162"
"320","16.884137998","-55 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=81/20736, ttl=64 (reply in 322)","172"
"321","16.888881885","-55 dBm","192.168.1.100","192.168.1.105","Echo (ping) reply    id=0x08a7, seq=48/12288, ttl=64 (request in 319)","161"
"322","16.888926104","-54 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=81/20736, ttl=64 (request in 320)","161"
"323","17.443346125","-56 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=49/12544, ttl=64 (no response found!)","161"
"324","17.444567028","-56 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=49/12544, ttl=64 (no response found!)","161"
"326","17.656120775","-55 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=49/12544, ttl=64 (no response found!)","161"
"327","17.656147809","-53 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=49/12544, ttl=64 (reply in 328)","161"
"328","17.663339850","-56 dBm","192.168.1.100","192.168.1.105","Echo (ping) reply    id=0x08a7, seq=49/12544, ttl=64 (request in 327)","161"
"339","17.864016616","-69 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=82/20992, ttl=64 (no response found!)","172"
"340","17.868241347","-54 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=82/20992, ttl=64 (no response found!)","161"
"341","17.879855928","-54 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=82/20992, ttl=64 (no response found!)","161"
"342","17.879873859","-51 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=82/20992, ttl=64 (no response found!)","161"
"343","17.879889103","-54 dBm","192.168.1.109","192.168.1.100","Echo (ping) request  id=0x087d, seq=82/20992, ttl=64 (reply in 344)","161"
"344","17.885835336","-54 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=82/20992, ttl=64 (request in 343)","161"
"345","17.885859171","-54 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=82/20992, ttl=64","161"
"346","17.885875978","-54 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=82/20992, ttl=64","161"
"347","17.885891119","-55 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=82/20992, ttl=64","161"
"348","17.885906113","-55 dBm","192.168.1.100","192.168.1.109","Echo (ping) reply    id=0x087d, seq=82/20992, ttl=64","161"
"349","18.444346263","-56 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=50/12800, ttl=64 (no response found!)","161"
"350","18.445167554","-55 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=50/12800, ttl=64 (no response found!)","161"
"351","18.446410338","-54 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=50/12800, ttl=64 (no response found!)","161"
"352","18.446449630","-55 dBm","192.168.1.105","192.168.1.100","Echo (ping) request  id=0x08a7, seq=50/12800, ttl=64 (reply in 353)","158"
"353","18.451840740","-55 dBm","192.168.1.100","192.168.1.105","Echo (ping) reply    id=0x08a7, seq=50/12800, ttl=64 (request in 352)","161"
